Figure 2.46 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Deduction. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 2.4%. Proceedings of the Aristotelian Society - 1.3%. Ethics - 0.4%. Philosophical Review - 1.2%. Analysis - 2.2%. Philosophy and Public Affairs - 0.1%. Journal of Philosophy - 1.4%. Philosophy and Phenomenological Research - 1.0%. Philosophy of Science - 1.5%. Nožs - 1.4%. The Philosophical Quarterly - 1.1%. British Journal for the Philosophy of Science - 1.2%. The topic reaches its zenith in year 1878 when it makes up, on average across the journals, 5.3% of the articles. And it hits a minimum in year 1901 when it makes up, on average across the journals, 0.1% of the articles."
Figure 2.47 - ,"A scatterplot showing the frequency of the words syllogism. The word syllogism appears, on average across the years, 89 times per million words, and in the median year, it appears 56 times per million words. Its most frequent occurrence is in 1910 when it appears 449 times per million words, and its least frequent occurrence is in 1885 when it appears 0 times per million words. "
Figure 2.48 - ,"A scatterplot showing which proportion of articles each year are in the topic Mechanisms. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1922 when 3.9% of articles were in this topic. The lowest value is in 1885 when 0.0% of articles were in this topic. The full table that provides the data for this graph is available in Table A.18 in Appendix A."
Figure 2.49 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Mechanisms. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 0.5%. Proceedings of the Aristotelian Society - 0.6%. Ethics - 0.9%. Philosophical Review - 0.9%. Analysis - 0.3%. Philosophy and Public Affairs - 0.4%. Journal of Philosophy - 1.5%. Philosophy and Phenomenological Research - 1.1%. Philosophy of Science - 2.9%. Nožs - 0.7%. The Philosophical Quarterly - 0.4%. British Journal for the Philosophy of Science - 1.3%. The topic reaches its zenith in year 1927 when it makes up, on average across the journals, 2.8% of the articles. And it hits a minimum in year 1885 when it makes up, on average across the journals, 0.0% of the articles."
Figure 2.50 - ,"A scatterplot showing which proportion of articles each year are in the topic Temporal Paradoxes. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1886 when 7.0% of articles were in this topic. The lowest value is in 1879 when 0.5% of articles were in this topic. The full table that provides the data for this graph is available in Table A.19 in Appendix A."
Figure 2.51 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Temporal Paradoxes. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 1.6%. Proceedings of the Aristotelian Society - 1.4%. Ethics - 0.3%. Philosophical Review - 1.2%. Analysis - 1.6%. Philosophy and Public Affairs - 0.2%. Journal of Philosophy - 1.2%. Philosophy and Phenomenological Research - 0.9%. Philosophy of Science - 1.2%. Nožs - 1.1%. The Philosophical Quarterly - 1.0%. British Journal for the Philosophy of Science - 1.8%. The topic reaches its zenith in year 1888 when it makes up, on average across the journals, 7.3% of the articles. And it hits a minimum in year 1891 when it makes up, on average across the journals, 0.4% of the articles."
Figure 2.52 - ,"A scatterplot showing which proportion of articles each year are in the topic Classical Space and Time. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1889 when 5.2% of articles were in this topic. The lowest value is in 1943 when 0.2% of articles were in this topic. The full table that provides the data for this graph is available in Table A.20 in Appendix A."
Figure 2.53 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Classical Space and Time. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 1.4%. Proceedings of the Aristotelian Society - 0.9%. Ethics - 0.1%. Philosophical Review - 0.9%. Analysis - 0.8%. Philosophy and Public Affairs - 0.1%. Journal of Philosophy - 0.8%. Philosophy and Phenomenological Research - 0.6%. Philosophy of Science - 1.4%. Nožs - 0.9%. The Philosophical Quarterly - 0.5%. British Journal for the Philosophy of Science - 1.5%. The topic reaches its zenith in year 1896 when it makes up, on average across the journals, 5.3% of the articles. And it hits a minimum in year 1943 when it makes up, on average across the journals, 0.2% of the articles."
Figure 2.54 - ,"A scatterplot showing which proportion of articles each year are in the topic Early Modern. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1930 when 4.5% of articles were in this topic. The lowest value is in 1885 when 0.1% of articles were in this topic. The full table that provides the data for this graph is available in Table A.21 in Appendix A."
Figure 2.55 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Early Modern. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 1.3%. Proceedings of the Aristotelian Society - 1.2%. Ethics - 0.1%. Philosophical Review - 2.9%. Analysis - 0.3%. Philosophy and Public Affairs - 0.0%. Journal of Philosophy - 0.6%. Philosophy and Phenomenological Research - 1.4%. Philosophy of Science - 0.3%. Nožs - 0.9%. The Philosophical Quarterly - 1.1%. British Journal for the Philosophy of Science - 0.4%. The topic reaches its zenith in year 1888 when it makes up, on average across the journals, 7.3% of the articles. And it hits a minimum in year 1885 when it makes up, on average across the journals, 0.1% of the articles."
